site_code,d,gender,age_groups,vehicle_types
JAKA-JABO-022,2026-01-10,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-11,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-12,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-13,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-14,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-15,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-16,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-17,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-18,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-19,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-20,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-21,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-22,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-23,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-24,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-25,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-26,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-27,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-28,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-29,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-30,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-022,2026-01-31,"{""male"": 53, ""female"": 47}","[{""label"": ""18-24"", ""value"": 16}, {""label"": ""25-34"", ""value"": 31}, {""label"": ""35-44"", ""value"": 29}, {""label"": ""45-54"", ""value"": 13}, {""label"": ""55+"", ""value"": 11}]","{""motorcycle"": 56, ""car"": 36, ""bus"": 6, ""truck"": 2}"
JAKA-JABO-023,2025-11-01,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-02,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-03,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-04,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-05,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-06,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-07,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-08,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-09,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-10,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-11,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-12,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-13,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-14,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-15,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-16,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-17,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-18,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-19,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-20,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-21,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-22,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-23,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-24,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-25,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-26,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-27,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-28,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-29,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-11-30,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-01,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-02,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-03,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-04,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-05,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-06,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-07,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-08,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-09,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-10,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-11,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-12,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-13,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-14,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-15,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-16,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-17,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-18,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-19,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-20,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-21,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-22,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-23,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
JAKA-JABO-023,2025-12-24,"{""male"": 54, ""female"": 46}","[{""label"": ""18-24"", ""value"": 17}, {""label"": ""25-34"", ""value"": 33}, {""label"": ""35-44"", ""value"": 27}, {""label"": ""45-54"", ""value"": 14}, {""label"": ""55+"", ""value"": 9}]","{""motorcycle"": 59, ""car"": 37, ""bus"": 3, ""truck"": 1}"
