site_code,ts_hour,volume
JAKA-JABO-024,2026-01-05 12:00:00,6134
JAKA-JABO-024,2026-01-05 13:00:00,6089
JAKA-JABO-024,2026-01-05 14:00:00,6086
JAKA-JABO-024,2026-01-05 15:00:00,7353
JAKA-JABO-024,2026-01-05 16:00:00,7942
JAKA-JABO-024,2026-01-05 17:00:00,11222
JAKA-JABO-024,2026-01-05 18:00:00,9837
JAKA-JABO-024,2026-01-05 19:00:00,8703
JAKA-JABO-024,2026-01-05 20:00:00,6882
JAKA-JABO-024,2026-01-05 21:00:00,5615
JAKA-JABO-024,2026-01-05 22:00:00,2347
JAKA-JABO-024,2026-01-05 23:00:00,1366
JAKA-JABO-024,2026-01-06 00:00:00,1040
JAKA-JABO-024,2026-01-06 01:00:00,815
JAKA-JABO-024,2026-01-06 02:00:00,865
JAKA-JABO-024,2026-01-06 03:00:00,936
JAKA-JABO-024,2026-01-06 04:00:00,1395
JAKA-JABO-024,2026-01-06 05:00:00,1551
JAKA-JABO-024,2026-01-06 06:00:00,5838
JAKA-JABO-024,2026-01-06 07:00:00,10336
JAKA-JABO-024,2026-01-06 08:00:00,10410
JAKA-JABO-024,2026-01-06 09:00:00,9520
JAKA-JABO-024,2026-01-06 10:00:00,7998
JAKA-JABO-024,2026-01-06 11:00:00,6376
JAKA-JABO-024,2026-01-06 12:00:00,6322
JAKA-JABO-024,2026-01-06 13:00:00,6171
JAKA-JABO-024,2026-01-06 14:00:00,6772
JAKA-JABO-024,2026-01-06 15:00:00,8455
JAKA-JABO-024,2026-01-06 16:00:00,9014
JAKA-JABO-024,2026-01-06 17:00:00,12336
JAKA-JABO-024,2026-01-06 18:00:00,10512
JAKA-JABO-024,2026-01-06 19:00:00,8650
JAKA-JABO-024,2026-01-06 20:00:00,6444
JAKA-JABO-024,2026-01-06 21:00:00,5170
JAKA-JABO-024,2026-01-06 22:00:00,2540
JAKA-JABO-024,2026-01-06 23:00:00,1197
JAKA-JABO-024,2026-01-07 00:00:00,920
JAKA-JABO-024,2026-01-07 01:00:00,870
JAKA-JABO-024,2026-01-07 02:00:00,856
JAKA-JABO-024,2026-01-07 03:00:00,1082
JAKA-JABO-024,2026-01-07 04:00:00,1432
JAKA-JABO-024,2026-01-07 05:00:00,1582
JAKA-JABO-024,2026-01-07 06:00:00,5310
JAKA-JABO-024,2026-01-07 07:00:00,11263
JAKA-JABO-024,2026-01-07 08:00:00,10487
JAKA-JABO-024,2026-01-07 09:00:00,10084
JAKA-JABO-024,2026-01-07 10:00:00,8300
JAKA-JABO-024,2026-01-07 11:00:00,6202
JAKA-JABO-024,2026-01-07 12:00:00,6481
JAKA-JABO-024,2026-01-07 13:00:00,6222
JAKA-JABO-024,2026-01-07 14:00:00,6626
JAKA-JABO-024,2026-01-07 15:00:00,7294
JAKA-JABO-024,2026-01-07 16:00:00,8945
JAKA-JABO-024,2026-01-07 17:00:00,12365
JAKA-JABO-024,2026-01-07 18:00:00,10626
JAKA-JABO-024,2026-01-07 19:00:00,8951
JAKA-JABO-024,2026-01-07 20:00:00,6249
JAKA-JABO-024,2026-01-07 21:00:00,4339
JAKA-JABO-024,2026-01-07 22:00:00,2779
JAKA-JABO-024,2026-01-07 23:00:00,1303
JAKA-JABO-024,2026-01-08 00:00:00,894
JAKA-JABO-024,2026-01-08 01:00:00,886
JAKA-JABO-024,2026-01-08 02:00:00,807
JAKA-JABO-024,2026-01-08 03:00:00,931
JAKA-JABO-024,2026-01-08 04:00:00,1501
JAKA-JABO-024,2026-01-08 05:00:00,1607
JAKA-JABO-024,2026-01-08 06:00:00,5617
JAKA-JABO-024,2026-01-08 07:00:00,9845
JAKA-JABO-024,2026-01-08 08:00:00,11136
JAKA-JABO-024,2026-01-08 09:00:00,10296
JAKA-JABO-024,2026-01-08 10:00:00,7576
JAKA-JABO-024,2026-01-08 11:00:00,5852
JAKA-JABO-024,2026-01-08 12:00:00,6314
JAKA-JABO-024,2026-01-08 13:00:00,5873
JAKA-JABO-024,2026-01-08 14:00:00,6606
JAKA-JABO-024,2026-01-08 15:00:00,7094
JAKA-JABO-024,2026-01-08 16:00:00,9145
JAKA-JABO-024,2026-01-08 17:00:00,10573
JAKA-JABO-024,2026-01-08 18:00:00,10104
JAKA-JABO-024,2026-01-08 19:00:00,8103
JAKA-JABO-024,2026-01-08 20:00:00,6725
JAKA-JABO-024,2026-01-08 21:00:00,5016
JAKA-JABO-024,2026-01-08 22:00:00,2550
JAKA-JABO-024,2026-01-08 23:00:00,1290
JAKA-JABO-024,2026-01-09 00:00:00,967
JAKA-JABO-024,2026-01-09 01:00:00,858
JAKA-JABO-024,2026-01-09 02:00:00,899
JAKA-JABO-024,2026-01-09 03:00:00,1039
JAKA-JABO-024,2026-01-09 04:00:00,1319
JAKA-JABO-024,2026-01-09 05:00:00,1646
JAKA-JABO-024,2026-01-09 06:00:00,5776
JAKA-JABO-024,2026-01-09 07:00:00,11421
JAKA-JABO-024,2026-01-09 08:00:00,10753
JAKA-JABO-024,2026-01-09 09:00:00,9505
JAKA-JABO-024,2026-01-09 10:00:00,8586
JAKA-JABO-024,2026-01-09 11:00:00,6860
JAKA-JABO-024,2026-01-09 12:00:00,5981
JAKA-JABO-024,2026-01-09 13:00:00,5795
JAKA-JABO-024,2026-01-09 14:00:00,5987
JAKA-JABO-024,2026-01-09 15:00:00,7433
JAKA-JABO-024,2026-01-09 16:00:00,8829
JAKA-JABO-024,2026-01-09 17:00:00,11812
JAKA-JABO-024,2026-01-09 18:00:00,10498
JAKA-JABO-024,2026-01-09 19:00:00,9013
JAKA-JABO-024,2026-01-09 20:00:00,6362
JAKA-JABO-024,2026-01-09 21:00:00,5153
JAKA-JABO-024,2026-01-09 22:00:00,2439
JAKA-JABO-024,2026-01-09 23:00:00,1389
JAKA-JABO-024,2026-01-10 00:00:00,907
JAKA-JABO-024,2026-01-10 01:00:00,667
JAKA-JABO-024,2026-01-10 02:00:00,685
JAKA-JABO-024,2026-01-10 03:00:00,966
JAKA-JABO-024,2026-01-10 04:00:00,1360
JAKA-JABO-024,2026-01-10 05:00:00,1513
JAKA-JABO-024,2026-01-10 06:00:00,5302
JAKA-JABO-024,2026-01-10 07:00:00,10136
JAKA-JABO-024,2026-01-10 08:00:00,11248
JAKA-JABO-024,2026-01-10 09:00:00,9644
JAKA-JABO-024,2026-01-10 10:00:00,7715
JAKA-JABO-024,2026-01-10 11:00:00,6145
JAKA-JABO-024,2026-01-10 12:00:00,5224
JAKA-JABO-024,2026-01-10 13:00:00,5609
JAKA-JABO-024,2026-01-10 14:00:00,6262
JAKA-JABO-024,2026-01-10 15:00:00,7267
JAKA-JABO-024,2026-01-10 16:00:00,9189
JAKA-JABO-024,2026-01-10 17:00:00,9867
JAKA-JABO-024,2026-01-10 18:00:00,9485
JAKA-JABO-024,2026-01-10 19:00:00,8667
JAKA-JABO-024,2026-01-10 20:00:00,6061
JAKA-JABO-024,2026-01-10 21:00:00,5268
JAKA-JABO-024,2026-01-10 22:00:00,2396
JAKA-JABO-024,2026-01-10 23:00:00,1358
JAKA-JABO-024,2026-01-11 00:00:00,855
JAKA-JABO-024,2026-01-11 01:00:00,779
JAKA-JABO-024,2026-01-11 02:00:00,607
JAKA-JABO-024,2026-01-11 03:00:00,877
JAKA-JABO-024,2026-01-11 04:00:00,1280
JAKA-JABO-024,2026-01-11 05:00:00,1242
JAKA-JABO-024,2026-01-11 06:00:00,4965
JAKA-JABO-024,2026-01-11 07:00:00,8544
JAKA-JABO-024,2026-01-11 08:00:00,9354
JAKA-JABO-024,2026-01-11 09:00:00,8964
JAKA-JABO-024,2026-01-11 10:00:00,7047
JAKA-JABO-024,2026-01-11 11:00:00,6091
JAKA-JABO-024,2026-01-11 12:00:00,5446
JAKA-JABO-024,2026-01-11 13:00:00,5833
JAKA-JABO-024,2026-01-11 14:00:00,5768
JAKA-JABO-024,2026-01-11 15:00:00,6432
JAKA-JABO-024,2026-01-11 16:00:00,8006
JAKA-JABO-024,2026-01-11 17:00:00,9923
JAKA-JABO-024,2026-01-11 18:00:00,8352
JAKA-JABO-024,2026-01-11 19:00:00,8133
JAKA-JABO-024,2026-01-11 20:00:00,6119
JAKA-JABO-024,2026-01-11 21:00:00,4968
JAKA-JABO-024,2026-01-11 22:00:00,2366
JAKA-JABO-024,2026-01-11 23:00:00,1118
JAKA-JABO-024,2026-01-12 00:00:00,1009
JAKA-JABO-024,2026-01-12 01:00:00,917
JAKA-JABO-024,2026-01-12 02:00:00,817
JAKA-JABO-024,2026-01-12 03:00:00,922
JAKA-JABO-024,2026-01-12 04:00:00,1688
JAKA-JABO-024,2026-01-12 05:00:00,1555
JAKA-JABO-024,2026-01-12 06:00:00,5250
JAKA-JABO-024,2026-01-12 07:00:00,10971
JAKA-JABO-024,2026-01-12 08:00:00,11538
JAKA-JABO-024,2026-01-12 09:00:00,10551
JAKA-JABO-024,2026-01-12 10:00:00,8717
JAKA-JABO-024,2026-01-12 11:00:00,6888
JAKA-JABO-024,2026-01-12 12:00:00,6238
JAKA-JABO-024,2026-01-12 13:00:00,5757
JAKA-JABO-024,2026-01-12 14:00:00,6679
JAKA-JABO-024,2026-01-12 15:00:00,7695
JAKA-JABO-024,2026-01-12 16:00:00,9604
JAKA-JABO-024,2026-01-12 17:00:00,10969
JAKA-JABO-024,2026-01-12 18:00:00,9960
JAKA-JABO-024,2026-01-12 19:00:00,9592
JAKA-JABO-024,2026-01-12 20:00:00,6414
JAKA-JABO-024,2026-01-12 21:00:00,4987
JAKA-JABO-024,2026-01-12 22:00:00,2356
JAKA-JABO-024,2026-01-12 23:00:00,1437
JAKA-JABO-024,2026-01-13 00:00:00,977
JAKA-JABO-024,2026-01-13 01:00:00,827
JAKA-JABO-024,2026-01-13 02:00:00,822
JAKA-JABO-024,2026-01-13 03:00:00,973
JAKA-JABO-024,2026-01-13 04:00:00,1439
JAKA-JABO-024,2026-01-13 05:00:00,1595
JAKA-JABO-024,2026-01-13 06:00:00,5277
JAKA-JABO-024,2026-01-13 07:00:00,9308
JAKA-JABO-024,2026-01-13 08:00:00,12359
JAKA-JABO-024,2026-01-13 09:00:00,9953
JAKA-JABO-024,2026-01-13 10:00:00,7798
JAKA-JABO-024,2026-01-13 11:00:00,6404
JAKA-JABO-024,2026-01-13 12:00:00,6470
JAKA-JABO-024,2026-01-13 13:00:00,5816
JAKA-JABO-024,2026-01-13 14:00:00,6075
JAKA-JABO-024,2026-01-13 15:00:00,7076
JAKA-JABO-024,2026-01-13 16:00:00,8973
JAKA-JABO-024,2026-01-13 17:00:00,10951
JAKA-JABO-024,2026-01-13 18:00:00,10920
JAKA-JABO-024,2026-01-13 19:00:00,9931
JAKA-JABO-024,2026-01-13 20:00:00,6244
JAKA-JABO-024,2026-01-13 21:00:00,5038
JAKA-JABO-024,2026-01-13 22:00:00,2435
JAKA-JABO-024,2026-01-13 23:00:00,1270
JAKA-JABO-024,2026-01-14 00:00:00,852
JAKA-JABO-024,2026-01-14 01:00:00,858
JAKA-JABO-024,2026-01-14 02:00:00,741
JAKA-JABO-024,2026-01-14 03:00:00,919
JAKA-JABO-024,2026-01-14 04:00:00,1456
JAKA-JABO-024,2026-01-14 05:00:00,1743
JAKA-JABO-024,2026-01-14 06:00:00,5346
JAKA-JABO-024,2026-01-14 07:00:00,10347
JAKA-JABO-024,2026-01-14 08:00:00,11140
JAKA-JABO-024,2026-01-14 09:00:00,9579
JAKA-JABO-024,2026-01-14 10:00:00,7991
JAKA-JABO-024,2026-01-14 11:00:00,6116
JAKA-JABO-024,2026-01-14 12:00:00,5924
JAKA-JABO-024,2026-01-14 13:00:00,6224
JAKA-JABO-024,2026-01-14 14:00:00,6755
JAKA-JABO-024,2026-01-14 15:00:00,7052
JAKA-JABO-024,2026-01-14 16:00:00,8316
JAKA-JABO-024,2026-01-14 17:00:00,11126
JAKA-JABO-024,2026-01-14 18:00:00,9546
JAKA-JABO-024,2026-01-14 19:00:00,8750
JAKA-JABO-024,2026-01-14 20:00:00,6281
JAKA-JABO-024,2026-01-14 21:00:00,5014
JAKA-JABO-024,2026-01-14 22:00:00,2554
JAKA-JABO-024,2026-01-14 23:00:00,1329
JAKA-JABO-024,2026-01-15 00:00:00,884
JAKA-JABO-024,2026-01-15 01:00:00,830
JAKA-JABO-024,2026-01-15 02:00:00,838
JAKA-JABO-024,2026-01-15 03:00:00,1067
JAKA-JABO-024,2026-01-15 04:00:00,1439
JAKA-JABO-024,2026-01-15 05:00:00,1709
JAKA-JABO-024,2026-01-15 06:00:00,5819
JAKA-JABO-024,2026-01-15 07:00:00,10326
JAKA-JABO-024,2026-01-15 08:00:00,9900
JAKA-JABO-024,2026-01-15 09:00:00,10261
JAKA-JABO-024,2026-01-15 10:00:00,7966
JAKA-JABO-024,2026-01-15 11:00:00,7304
JAKA-JABO-024,2026-01-15 12:00:00,6233
JAKA-JABO-024,2026-01-15 13:00:00,6012
JAKA-JABO-024,2026-01-15 14:00:00,6064
JAKA-JABO-024,2026-01-15 15:00:00,7171
JAKA-JABO-024,2026-01-15 16:00:00,7641
JAKA-JABO-024,2026-01-15 17:00:00,11360
JAKA-JABO-024,2026-01-15 18:00:00,10955
JAKA-JABO-024,2026-01-15 19:00:00,9360
JAKA-JABO-024,2026-01-15 20:00:00,6149
JAKA-JABO-024,2026-01-15 21:00:00,4479
JAKA-JABO-024,2026-01-15 22:00:00,2432
JAKA-JABO-024,2026-01-15 23:00:00,1251
JAKA-JABO-024,2026-01-16 00:00:00,1006
JAKA-JABO-024,2026-01-16 01:00:00,719
JAKA-JABO-024,2026-01-16 02:00:00,813
JAKA-JABO-024,2026-01-16 03:00:00,921
JAKA-JABO-024,2026-01-16 04:00:00,1601
JAKA-JABO-024,2026-01-16 05:00:00,1407
JAKA-JABO-024,2026-01-16 06:00:00,6076
JAKA-JABO-024,2026-01-16 07:00:00,10535
JAKA-JABO-024,2026-01-16 08:00:00,9761
JAKA-JABO-024,2026-01-16 09:00:00,11167
JAKA-JABO-024,2026-01-16 10:00:00,8845
JAKA-JABO-024,2026-01-16 11:00:00,7389
JAKA-JABO-024,2026-01-16 12:00:00,6253
JAKA-JABO-024,2026-01-16 13:00:00,5654
JAKA-JABO-024,2026-01-16 14:00:00,6571
JAKA-JABO-024,2026-01-16 15:00:00,7605
JAKA-JABO-024,2026-01-16 16:00:00,8708
JAKA-JABO-024,2026-01-16 17:00:00,10866
JAKA-JABO-024,2026-01-16 18:00:00,10952
JAKA-JABO-024,2026-01-16 19:00:00,9106
JAKA-JABO-024,2026-01-16 20:00:00,6910
JAKA-JABO-024,2026-01-16 21:00:00,5715
JAKA-JABO-024,2026-01-16 22:00:00,2753
JAKA-JABO-024,2026-01-16 23:00:00,1219
JAKA-JABO-024,2026-01-17 00:00:00,900
JAKA-JABO-024,2026-01-17 01:00:00,768
JAKA-JABO-024,2026-01-17 02:00:00,787
JAKA-JABO-024,2026-01-17 03:00:00,947
JAKA-JABO-024,2026-01-17 04:00:00,1347
JAKA-JABO-024,2026-01-17 05:00:00,1457
JAKA-JABO-024,2026-01-17 06:00:00,5573
JAKA-JABO-024,2026-01-17 07:00:00,9981
JAKA-JABO-024,2026-01-17 08:00:00,10383
JAKA-JABO-024,2026-01-17 09:00:00,8916
JAKA-JABO-024,2026-01-17 10:00:00,8453
JAKA-JABO-024,2026-01-17 11:00:00,6400
JAKA-JABO-024,2026-01-17 12:00:00,5676
JAKA-JABO-024,2026-01-17 13:00:00,5486
JAKA-JABO-024,2026-01-17 14:00:00,5958
JAKA-JABO-024,2026-01-17 15:00:00,6234
JAKA-JABO-024,2026-01-17 16:00:00,8406
JAKA-JABO-024,2026-01-17 17:00:00,9595
JAKA-JABO-024,2026-01-17 18:00:00,9820
JAKA-JABO-024,2026-01-17 19:00:00,7469
JAKA-JABO-024,2026-01-17 20:00:00,5230
JAKA-JABO-024,2026-01-17 21:00:00,4982
JAKA-JABO-024,2026-01-17 22:00:00,2243
JAKA-JABO-024,2026-01-17 23:00:00,1233
JAKA-JABO-024,2026-01-18 00:00:00,837
JAKA-JABO-024,2026-01-18 01:00:00,696
JAKA-JABO-024,2026-01-18 02:00:00,664
JAKA-JABO-024,2026-01-18 03:00:00,822
JAKA-JABO-024,2026-01-18 04:00:00,1194
JAKA-JABO-024,2026-01-18 05:00:00,1459
JAKA-JABO-024,2026-01-18 06:00:00,4692
JAKA-JABO-024,2026-01-18 07:00:00,8840
JAKA-JABO-024,2026-01-18 08:00:00,9808
JAKA-JABO-024,2026-01-18 09:00:00,8241
JAKA-JABO-024,2026-01-18 10:00:00,6161
JAKA-JABO-024,2026-01-18 11:00:00,5430
JAKA-JABO-024,2026-01-18 12:00:00,5579
JAKA-JABO-024,2026-01-18 13:00:00,4995
JAKA-JABO-024,2026-01-18 14:00:00,5619
JAKA-JABO-024,2026-01-18 15:00:00,6323
JAKA-JABO-024,2026-01-18 16:00:00,8408
JAKA-JABO-024,2026-01-18 17:00:00,8461
JAKA-JABO-024,2026-01-18 18:00:00,8905
JAKA-JABO-024,2026-01-18 19:00:00,7607
JAKA-JABO-024,2026-01-18 20:00:00,5516
JAKA-JABO-024,2026-01-18 21:00:00,4630
JAKA-JABO-024,2026-01-18 22:00:00,2318
JAKA-JABO-024,2026-01-18 23:00:00,1090
JAKA-JABO-024,2026-01-19 00:00:00,888
JAKA-JABO-024,2026-01-19 01:00:00,947
JAKA-JABO-024,2026-01-19 02:00:00,823
JAKA-JABO-024,2026-01-19 03:00:00,993
JAKA-JABO-024,2026-01-19 04:00:00,1594
JAKA-JABO-024,2026-01-19 05:00:00,1607
JAKA-JABO-024,2026-01-19 06:00:00,6209
JAKA-JABO-024,2026-01-19 07:00:00,10504
JAKA-JABO-024,2026-01-19 08:00:00,12423
JAKA-JABO-024,2026-01-19 09:00:00,10486
JAKA-JABO-024,2026-01-19 10:00:00,7898
JAKA-JABO-024,2026-01-19 11:00:00,7819
JAKA-JABO-024,2026-01-19 12:00:00,6482
JAKA-JABO-024,2026-01-19 13:00:00,5710
JAKA-JABO-024,2026-01-19 14:00:00,6029
JAKA-JABO-024,2026-01-19 15:00:00,7718
JAKA-JABO-024,2026-01-19 16:00:00,9806
JAKA-JABO-024,2026-01-19 17:00:00,11792
JAKA-JABO-024,2026-01-19 18:00:00,10913
JAKA-JABO-024,2026-01-19 19:00:00,9901
JAKA-JABO-024,2026-01-19 20:00:00,6822
JAKA-JABO-024,2026-01-19 21:00:00,5060
JAKA-JABO-024,2026-01-19 22:00:00,2537
JAKA-JABO-024,2026-01-19 23:00:00,1361
JAKA-JABO-024,2026-01-20 00:00:00,1013
JAKA-JABO-024,2026-01-20 01:00:00,873
JAKA-JABO-024,2026-01-20 02:00:00,838
JAKA-JABO-024,2026-01-20 03:00:00,1024
JAKA-JABO-024,2026-01-20 04:00:00,1507
JAKA-JABO-024,2026-01-20 05:00:00,1735
JAKA-JABO-024,2026-01-20 06:00:00,5996
JAKA-JABO-024,2026-01-20 07:00:00,10494
JAKA-JABO-024,2026-01-20 08:00:00,11025
JAKA-JABO-024,2026-01-20 09:00:00,10365
JAKA-JABO-024,2026-01-20 10:00:00,8254
JAKA-JABO-024,2026-01-20 11:00:00,7431
JAKA-JABO-024,2026-01-20 12:00:00,6311
JAKA-JABO-024,2026-01-20 13:00:00,5399
JAKA-JABO-024,2026-01-20 14:00:00,6094
JAKA-JABO-024,2026-01-20 15:00:00,7273
JAKA-JABO-024,2026-01-20 16:00:00,9410
JAKA-JABO-024,2026-01-20 17:00:00,10979
JAKA-JABO-024,2026-01-20 18:00:00,11076
JAKA-JABO-024,2026-01-20 19:00:00,8604
JAKA-JABO-024,2026-01-20 20:00:00,6622
JAKA-JABO-024,2026-01-20 21:00:00,5378
JAKA-JABO-024,2026-01-20 22:00:00,2444
JAKA-JABO-024,2026-01-20 23:00:00,1343
JAKA-JABO-024,2026-01-21 00:00:00,1051
JAKA-JABO-024,2026-01-21 01:00:00,789
JAKA-JABO-024,2026-01-21 02:00:00,802
JAKA-JABO-024,2026-01-21 03:00:00,973
JAKA-JABO-024,2026-01-21 04:00:00,1445
JAKA-JABO-024,2026-01-21 05:00:00,1600
JAKA-JABO-024,2026-01-21 06:00:00,5573
JAKA-JABO-024,2026-01-21 07:00:00,9406
JAKA-JABO-024,2026-01-21 08:00:00,11157
JAKA-JABO-024,2026-01-21 09:00:00,9265
JAKA-JABO-024,2026-01-21 10:00:00,8167
JAKA-JABO-024,2026-01-21 11:00:00,6991
JAKA-JABO-024,2026-01-21 12:00:00,6218
JAKA-JABO-024,2026-01-21 13:00:00,5446
JAKA-JABO-024,2026-01-21 14:00:00,6510
JAKA-JABO-024,2026-01-21 15:00:00,7096
JAKA-JABO-024,2026-01-21 16:00:00,8474
JAKA-JABO-024,2026-01-21 17:00:00,12566
JAKA-JABO-024,2026-01-21 18:00:00,9823
JAKA-JABO-024,2026-01-21 19:00:00,9046
JAKA-JABO-024,2026-01-21 20:00:00,6974
JAKA-JABO-024,2026-01-21 21:00:00,5229
JAKA-JABO-024,2026-01-21 22:00:00,2461
JAKA-JABO-024,2026-01-21 23:00:00,1236
JAKA-JABO-024,2026-01-22 00:00:00,855
JAKA-JABO-024,2026-01-22 01:00:00,782
JAKA-JABO-024,2026-01-22 02:00:00,783
JAKA-JABO-024,2026-01-22 03:00:00,919
JAKA-JABO-024,2026-01-22 04:00:00,1519
JAKA-JABO-024,2026-01-22 05:00:00,1551
JAKA-JABO-024,2026-01-22 06:00:00,4935
JAKA-JABO-024,2026-01-22 07:00:00,11025
JAKA-JABO-024,2026-01-22 08:00:00,9844
JAKA-JABO-024,2026-01-22 09:00:00,9956
JAKA-JABO-024,2026-01-22 10:00:00,8090
JAKA-JABO-024,2026-01-22 11:00:00,6515
JAKA-JABO-024,2026-01-22 12:00:00,6254
JAKA-JABO-024,2026-01-22 13:00:00,5637
JAKA-JABO-024,2026-01-22 14:00:00,6100
JAKA-JABO-024,2026-01-22 15:00:00,6139
JAKA-JABO-024,2026-01-22 16:00:00,7684
JAKA-JABO-024,2026-01-22 17:00:00,12709
JAKA-JABO-024,2026-01-22 18:00:00,10578
JAKA-JABO-024,2026-01-22 19:00:00,9217
JAKA-JABO-024,2026-01-22 20:00:00,7174
JAKA-JABO-024,2026-01-22 21:00:00,4881
JAKA-JABO-024,2026-01-22 22:00:00,2474
JAKA-JABO-024,2026-01-22 23:00:00,1124
JAKA-JABO-024,2026-01-23 00:00:00,976
JAKA-JABO-024,2026-01-23 01:00:00,812
JAKA-JABO-024,2026-01-23 02:00:00,808
JAKA-JABO-024,2026-01-23 03:00:00,1055
JAKA-JABO-024,2026-01-23 04:00:00,1553
JAKA-JABO-024,2026-01-23 05:00:00,1746
JAKA-JABO-024,2026-01-23 06:00:00,5369
JAKA-JABO-024,2026-01-23 07:00:00,10775
JAKA-JABO-024,2026-01-23 08:00:00,11484
JAKA-JABO-024,2026-01-23 09:00:00,11407
JAKA-JABO-024,2026-01-23 10:00:00,8332
JAKA-JABO-024,2026-01-23 11:00:00,6882
JAKA-JABO-024,2026-01-23 12:00:00,6697
JAKA-JABO-024,2026-01-23 13:00:00,5865
JAKA-JABO-024,2026-01-23 14:00:00,6805
JAKA-JABO-024,2026-01-23 15:00:00,7643
JAKA-JABO-024,2026-01-23 16:00:00,8818
JAKA-JABO-024,2026-01-23 17:00:00,11105
JAKA-JABO-024,2026-01-23 18:00:00,10705
JAKA-JABO-024,2026-01-23 19:00:00,8839
JAKA-JABO-024,2026-01-23 20:00:00,6007
JAKA-JABO-024,2026-01-23 21:00:00,5509
JAKA-JABO-024,2026-01-23 22:00:00,2730
JAKA-JABO-024,2026-01-23 23:00:00,1261
JAKA-JABO-024,2026-01-24 00:00:00,832
JAKA-JABO-024,2026-01-24 01:00:00,752
JAKA-JABO-024,2026-01-24 02:00:00,807
JAKA-JABO-024,2026-01-24 03:00:00,930
JAKA-JABO-024,2026-01-24 04:00:00,1410
JAKA-JABO-024,2026-01-24 05:00:00,1434
JAKA-JABO-024,2026-01-24 06:00:00,5241
JAKA-JABO-024,2026-01-24 07:00:00,9421
JAKA-JABO-024,2026-01-24 08:00:00,9502
JAKA-JABO-024,2026-01-24 09:00:00,9165
JAKA-JABO-024,2026-01-24 10:00:00,6925
JAKA-JABO-024,2026-01-24 11:00:00,5862
JAKA-JABO-024,2026-01-24 12:00:00,5404
JAKA-JABO-024,2026-01-24 13:00:00,5153
JAKA-JABO-024,2026-01-24 14:00:00,5834
JAKA-JABO-024,2026-01-24 15:00:00,5759
JAKA-JABO-024,2026-01-24 16:00:00,7586
JAKA-JABO-024,2026-01-24 17:00:00,11191
JAKA-JABO-024,2026-01-24 18:00:00,9492
JAKA-JABO-024,2026-01-24 19:00:00,8306
JAKA-JABO-024,2026-01-24 20:00:00,5990
JAKA-JABO-024,2026-01-24 21:00:00,4645
JAKA-JABO-024,2026-01-24 22:00:00,2214
JAKA-JABO-024,2026-01-24 23:00:00,1130
JAKA-JABO-024,2026-01-25 00:00:00,963
JAKA-JABO-024,2026-01-25 01:00:00,695
JAKA-JABO-024,2026-01-25 02:00:00,793
JAKA-JABO-024,2026-01-25 03:00:00,840
JAKA-JABO-024,2026-01-25 04:00:00,1268
JAKA-JABO-024,2026-01-25 05:00:00,1443
JAKA-JABO-024,2026-01-25 06:00:00,4975
JAKA-JABO-024,2026-01-25 07:00:00,8813
JAKA-JABO-024,2026-01-25 08:00:00,9761
JAKA-JABO-024,2026-01-25 09:00:00,8121
JAKA-JABO-024,2026-01-25 10:00:00,7340
JAKA-JABO-024,2026-01-25 11:00:00,6115
JAKA-JABO-024,2026-01-25 12:00:00,5698
JAKA-JABO-024,2026-01-25 13:00:00,5018
JAKA-JABO-024,2026-01-25 14:00:00,6001
JAKA-JABO-024,2026-01-25 15:00:00,6632
JAKA-JABO-024,2026-01-25 16:00:00,7962
JAKA-JABO-024,2026-01-25 17:00:00,11250
JAKA-JABO-024,2026-01-25 18:00:00,9602
JAKA-JABO-024,2026-01-25 19:00:00,7682
JAKA-JABO-024,2026-01-25 20:00:00,6276
JAKA-JABO-024,2026-01-25 21:00:00,4738
JAKA-JABO-024,2026-01-25 22:00:00,2544
JAKA-JABO-024,2026-01-25 23:00:00,1021
JAKA-JABO-024,2026-01-26 00:00:00,962
JAKA-JABO-024,2026-01-26 01:00:00,802
JAKA-JABO-024,2026-01-26 02:00:00,724
JAKA-JABO-024,2026-01-26 03:00:00,989
JAKA-JABO-024,2026-01-26 04:00:00,1437
JAKA-JABO-024,2026-01-26 05:00:00,1437
JAKA-JABO-024,2026-01-26 06:00:00,5452
JAKA-JABO-024,2026-01-26 07:00:00,11496
JAKA-JABO-024,2026-01-26 08:00:00,11709
JAKA-JABO-024,2026-01-26 09:00:00,9691
JAKA-JABO-024,2026-01-26 10:00:00,7801
JAKA-JABO-024,2026-01-26 11:00:00,7212
JAKA-JABO-024,2026-01-26 12:00:00,5473
JAKA-JABO-024,2026-01-26 13:00:00,6087
JAKA-JABO-024,2026-01-26 14:00:00,5813
JAKA-JABO-024,2026-01-26 15:00:00,8071
JAKA-JABO-024,2026-01-26 16:00:00,9335
JAKA-JABO-024,2026-01-26 17:00:00,10165
JAKA-JABO-024,2026-01-26 18:00:00,10371
JAKA-JABO-024,2026-01-26 19:00:00,9151
JAKA-JABO-024,2026-01-26 20:00:00,5753
JAKA-JABO-024,2026-01-26 21:00:00,5211
JAKA-JABO-024,2026-01-26 22:00:00,2688
JAKA-JABO-024,2026-01-26 23:00:00,1144
JAKA-JABO-024,2026-01-27 00:00:00,1056
JAKA-JABO-024,2026-01-27 01:00:00,836
JAKA-JABO-024,2026-01-27 02:00:00,889
JAKA-JABO-024,2026-01-27 03:00:00,996
